的	dik
阿富汗語	a fu hon yv
阿尼林	a nri lem
阿崩	a bej
阿崩叫狗	a bej giu geu
阿差	a ca
阿巴	a ba
阿巴嘎旗	a ba ga kri
阿巴拉契亞	a ba lai kei a
阿巴斯	a ba si
阿布叔醇	a bou suk sxn
阿布哈茲	a bou ha zi
阿布扎比	a bou zat bri
阿布扎比市	a bou zat bri si
阿布沙耶夫	a bou sa yr fu
阿布賈	a bou ga
阿布達比	a bou dat bri
阿希姆	a hri mou
阿弗洛狄忒	a fet lok dik tik
阿弟	a dei
阿彌陀佛	o nri to fed
阿彌陀如來	o nri to yv loi
阿得萊德	a dek loi dek
阿德萊德	a dek loi dek
阿德雷德	a dek lxi dek
阿房宮	a foj guj
阿扁	a bin
阿托品	a tok ben
阿拉	a lai
阿拉丁	a lai dij
阿拉乾山脈	a lai gon san mek
阿拉伯	a lai bak
阿拉伯人	a lai bak yen
阿拉伯共衕市場	a lai bak guj tuj si cxj
阿拉伯半島	a lai bak bun dou
阿拉伯國家聯盟	a lai bak gwok ga lvn mej
阿拉伯數字	a lai bak sou zi
阿拉伯文	a lai bak men
阿拉伯海	a lai bak hoi
阿拉伯糖	a lai bak toj
阿拉伯聯合大公國	a lai bak lvn hep dai guj gwok
阿拉伯聯合酋長國	a lai bak lvn hep yeu zxj gwok
阿拉伯膠	a lai bak gau
阿拉伯茴香	a lai bak wui hxj
阿拉伯語	a lai bak yv
阿拉伯電信聯盟	a lai bak din sxn lvn mej
阿拉善	a lai sin
阿拉善右旗	a lai sin yeu kri
阿拉善左旗	a lai sin zo kri
阿拉善盟	a lai sin mej
阿拉塔斯	a lai tap si
阿拉巴馬	a lai ba ma
阿拉巴馬州	a lai ba ma zeu
阿拉弗拉海	a lai fet lai hoi
阿拉摩	a lai mo
阿拉斯	a lai si
阿拉斯加	a lai si ga
阿拉斯加大學	a lai si ga dai hok
阿拉斯加州	a lai si ga zeu
阿拉斯加雪撬犬	a lai si ga svt hiu hvn
阿拉木圖	a lai muk tou
阿拉法特	a lai fat dek
阿拉爾	a lai yi
阿拉爾市	a lai yi si
阿拉瓦	a lai ja
阿拉米語	a lai mei yv
阿拔斯王朝	a bet si woj ciu
阿拖品化	a to ben fa
阿提拉	a tei lai
阿摩司書	a mo si sv
阿摩尼亞	a mo nri a
阿支阿左	a zi a zo
阿斗	a deu
阿斗官	a deu gun
阿斯伯格	a si bak gak
阿斯佩爾格爾	a si pui yi gak yi
阿斯匹林	a si pet lem
阿斯匹靈	a si pet lij
阿斯圖里亞斯	a si tou lri a si
阿斯塔納	a si tap nap
阿斯巴特	a si ba dek
阿斯巴甜	a si ba tim
阿斯旺	a si woj
阿斯旺高壩	a si woj gou ba
阿斯蘭	a si lan
阿斯馬拉	a si ma lai
阿旺曲培	a woj kuk pui
阿旺曲沛	a woj kuk pui
阿昌	a cxj
阿昌族	a cxj zuk
阿明	a mij
阿昔洛韋	a sik lok wei
阿星	a sij
阿是穴	a si yvd
阿普吐龍	a pou tou luj
阿普爾頓	a pou yi dxn
阿曼	a man
阿曼灣	a man wan
阿月渾子	a yvt wen zi
阿月渾子實	a yvt wen zi sed
阿月渾子樹	a yvt wen zi sv
阿木林	a muk lem
阿松森島	a cuj sem dou
阿某某	a meu meu
阿根廷	a gen tij
阿格尼迪	a gak nri dik
阿梵達	a fan dad
阿森	a sem
阿森一族	a sem yet zuk
阿森斯	a sem si
阿森松島	a sem cuj dou
阿森納	a sem nap
阿榮旗	a wij kri
阿母	a mou 
阿比	a bri
阿比西尼亞	a bri sei nri a
阿比西尼亞人	a bri sei nri a yen
阿比西尼亞官話	a bri sei nri a gun wa
阿比讓	a bri yxj
阿法爾	a fat yi
阿法爾沙漠	a fat yi sa mok
阿法羅密歐	a fat lo met eu
阿波羅	a bo lo
阿波羅計劃	a bo lo gei wak
阿洛菲	a lok fri
阿混	a wen
阿燦	a can
阿爸	a ba
阿爸父	a ba fu
阿爹	a dr
阿爺	a yr
阿爾伯塔	a yi bak tap
阿爾伯特	a yi bak dek
阿爾加維	a yi ga wei
阿爾卑斯	a yi bri si
阿爾卑斯山	a yi bri si san
阿爾卡特	a yi ka dek
阿爾及利亞	a yi kep lri a
阿爾及利亞人	a yi kep lri a yen
阿爾及爾	a yi kep yi
阿爾坎塔拉	a yi hem tap lai
阿爾山	a yi san
阿爾山市	a yi san si
阿爾巴尼亞	a yi ba nri a
阿爾巴尼亞人	a yi ba nri a yen
阿爾斯通公司	a yi si tuj guj si
阿爾梅里亞	a yi mui lri a
阿爾法	a yi fad
阿爾法粒子	a yi fat lep zi
阿爾泰	a yi tai
阿爾泰山	a yi tai san
阿爾泰山脈	a yi tai san mek
阿爾泰紫菀	a yi tai zi yvn
阿爾泰語	a yi tai yv
阿爾泰雪雞	a yi tai svt gei
阿爾漢格爾斯克州	a yi hon gak yi si hek zeu
阿爾瓦塞特	a yi ja coi dek
阿爾瓦雷	a yi ja lxi
阿爾茨海默	a yi ci hoi mek
阿爾茨海默氏病	a yi ci hoi mek si brj
阿爾茨海默氏症	a yi ci hoi mek si zij
阿爾茨海默病	a yi ci hoi mek brj
阿爾茨海默症	a yi ci hoi mek zij
阿爾蓋達	a yi goi dad
阿爾薩斯	a yi sat si
阿爾袞琴	a yi gwen kem
阿爾都塞	a yi dou sek
阿片	a pin
阿物兒	a met yi
阿特拉斯	a dek lai si
阿特蘭蒂斯	a dek lan dei si
阿特金斯	a dek gem si
阿狄森氏病	a dik sem si brj
阿狗阿貓	a geu a mau
阿瑞斯	a sxi si
阿瑟	a sed
阿瑟縣	a set yvn
阿瑟鎮	a set zen
阿瑪尼	a ma nri
阿瓜	a gwa
阿瓦提	a ja tei
阿瓦提縣	a ja tei yvn
阿瓦里德	a ja lri dek
阿瓦魯阿	a ja lou a
阿甘正傳	a gem zij zvn
阿留申群島	a leu sen quen dou
阿的平	a dik pij
阿皮亞	a pri a
阿盟	a mej
阿盧巴	a lou ba
阿福	a fuk
阿福阿壽	a fuk a seu
阿穆爾州	a muk yi zeu
阿穆爾河	a muk yi ho
阿空加瓜	a huj ga gwa
阿空加瓜山	a huj ga gwa san
阿米巴	a mei ba
阿米巴原蟲	a mei ba yvn cuj
阿米巴病	a mei ba brj
阿米巴痢疾	a mei ba lri zed
阿米納達布	a mei nap dat bou
阿細	a sei
阿維拉	a wei lai
阿羅漢	a lo hon
阿羅約	a lo yxk
阿美尼亞	a mri nri a
阿美恩斯	a mri yen si
阿美族	a mri zuk
阿耳忒彌斯	a yi tik nri si
阿耳戈斯	a yi gwo si
阿耳茨海默氏病	a yi ci hoi mek si brj
阿聯酋	a lvn yeu
阿聯酋航空	a lvn yeu hoj huj
阿聯酋航空公司	a lvn yeu hoj huj guj si
阿聯酋長國	a lvn yeu zxj gwok
阿聲	a srj
阿聾燒炮	a luj siu pau
阿聾送殯	a luj suj ben
阿肥	a fri
阿肯色	a hej sik
阿肯色大學	a hej sik dai hok
阿肯色州	a hej sik zeu
阿育吠陀	a yuk fei to
阿育王	a yuk woj
阿育魏實	a yuk jei sed
阿膠	a gau
阿舅	a keu
阿芒拿	a moj na
阿芙樂爾號	a fu lok yi hou
阿芙羅狄忒	a fu lo dik tik
阿芙蓉	a fu yuj
阿芝特剋人	a zi dek hek yen
阿芝特剋語	a zi dek hek yv
阿茂	a meu
阿茂整餅	a meu zij brj
阿茨海默症	a ci hoi mek zij
阿茲海默症	a zi hoi mek zij
阿茲特克	a zi dek hek
阿莎力	a sa lik
阿莫西林	a mok sei lem
阿華田	o wa tin
阿萊奇冰川	a loi kri bij cvn
阿萊曼	a loi man
阿蒙	a muj
阿蓋達	a goi dad
阿蓮	a lin
阿蓮鄉	a lin hxj
阿薩姆	a sat mou
阿薩德	a sat dek
阿蘇	a sou
阿蘇山	a sou san
阿蘇火山	a sou fo san
阿蘭	a lan
阿蘭文	a lan men
阿蘭若	a lan yxk
阿蘭賣豬	a lan mai zv
阿蛇	a sr
阿衣奴	a yi nou
阿訇	a gwej
阿誰	a sxi
阿諛	o yv
阿諛奉承	o yv fuj sij
阿諾	a nok
阿諾舒華辛力加	a nok sv wa sen lik ga
阿謬	a meu
阿豬	a zv
阿豬阿狗	a zv a geu
阿貓阿狗	a mau a geu
阿貝爾	a bui yi
阿赫蒂薩里	a hak dei sat lri
阿跛	a bei
阿迪斯阿貝巴	a dik si a bui ba
阿迪達斯	a dik dat si
阿達比爾	a dat bri yi
阿鄉	a hxj
阿里	a lri
阿里地區	a lri dri kxi
阿里山	a lri san
阿里山鄉	a lri san hxj
阿里巴巴	a lri ba ba
阿里斯托芬	a lri si tok fen
阿里斯託芳	a lri si tok foj
阿里郎	a lri loj
阿金庫爾	a gem fu yi
阿門	a mun
阿閦佛	a cuk fed
阿闍梨	a sr lri
阿闍黎	a sr lei
阿附	o fu
阿難	a nan
阿難陀	a nan to
阿靈頓國家公墓	a lij dxn gwok ga guj mou
阿非利加	a fri lri ga
阿非利加洲	a fri lri ga zeu
阿頭	a teu
阿飄	a piu
阿飛	a fri
阿馬遜	a ma sxn
阿駝行路	a to haj lou
阿魏	a jei
阿魯巴	a lou ba
阿魯科爾沁	a lou fo yi sem
阿魯科爾沁旗	a lou fo yi sem kri
阿魯納恰爾邦	a lou nap hep yi boj
阿麗	a lei
阿麗亞娜	a lei a na
阿黑門尼德王朝	a hek mun nri dek woj ciu
阿鼻	a bri
阿鼻地獄	a bri dri yuk
阿Ｑ正傳	a Ｑ zij zvn
阿ｓｉｒ	aｓｉｒ
陀地	to dri
陀地費	to dri fei
陀思妥也夫斯基	to si to ya fu si gri
陀思妥耶夫斯基	to si to yr fu si gri
陀槍	to cxj
陀羅尼	to lo nri
陀螺	to lo
陀螺儀	to lo yi
陀衰家	to sxi ga
陀鐵	to tid
陀陀擰	to to nij
陂塘	bri toj
陂陀	po to
附上	fu sxj
附中	fu zuj
附件	fu gin
附則	fu zek
附加	fu ga
附加值	fu ga zik
附加元件	fu ga yvn gin
附加物	fu ga med
附加費	fu ga fei
附加賽	fu ga coi
附和	fu wo
附子	fu zi
附寄	fu gri
附小	fu siu
附屬	fu suk
附屬品	fu suk ben
附屬物	fu suk med
附屬腺	fu suk sin
附帶	fu dai
附帶損害	fu dai svn hoi
附庸	fu yuj
附庸風雅	fu yuj fuj ja
附會	fu wui
附筆	fu bed
附籤	fu cim
附耳	fu yi
附肢	fu zi
附著	fu zxk
附著物	fu zxk med
附設	fu cid
附註	fu zv
附議	fu yi
附贅懸疣	fu zxi yvn yeu
附身	fu sen
附近	fu gen
附送	fu suj
附錄	fu luk
附面層	fu min cej
陋俗	leu zuk
陋室	leu sed
陋居	leu gxi
陋屋	leu uk
陋習	leu zap
陋規	leu quei
陌生	mek sej
陌生人	mek sej yen
陌路	mek lou
陌路人	mek lou yen
降下	goj ha
降世	goj sei
降伏	hoj fuk
降低	goj dei
降低利率	goj dei lri lxd
降價	goj ga
降噪	goj cou
降塵	goj cen
降妖	hoj yiu
降將	hoj zxj
降幅	goj fuk
降序	goj zxi
降息	goj sik
降旗	goj kri
降旨	goj zi
降服	hoj fuk
降格	goj gak
降水	goj sxi
降水量	goj sxi lxj
降溫	goj wen
降溫費	goj wen fei
降火	goj fo
降生	goj sej
降祉	goj zi
降福	goj fuk
降級	goj kep
降結腸	goj git cxj
降職	goj zik
降腎上腺素	goj sen sxj sin sou
降臨	goj lem
降臨節	goj lem zid
降落	goj lok
降落傘	goj lok san
降落地點	goj lok dri dim
降落跑道	goj lok pau dou
降號	goj hou
降血壓藥	goj hvt at yxk
降血鈣素	goj hvt koi sou
降解	goj gai
降調	goj diu
降雨	goj yv
降雨量	goj yv lxj
降雪	goj svd
降頭	goj teu
降龍伏虎	hoj luj fuk fu
限價	han ga
限制	han zei
限制酶	han zei mui
限制酶圖譜	han zei mui tou pou
限定	han dij
限定詞	han dij ci
限度	han dou
限於	han yv
限時信	han si sxn
限期	han kri
限界	han gai
限界線	han gai sin
限速	han cuk
限量	han lxj
限量版	han lxj ban
限額	han jak
陛下	bei ha
陜西	hap sei
陝北	sim bek
陝南	sim nam
陝甘	sim gem
陝甘寧	sim gem nij
陝縣	sim yvn
陝西	sim sei
陝西大地震	sim sei dai dri zen
陝西師範大學	sim sei si fan dai hok
陝西省	sim sei saj
陝西科技大學	sim sei fo gri dai hok
陝飛集團	sim fri zap tvn
陡削	deu sxk
陡坡	deu bo
陡壁	deu bik
陡峭	deu ciu
陡峻	deu zxn
陡崖	deu jai
陡度	deu dou
陡然	deu yin
陡變	deu bin
陡跌	deu did
院壩	yvn ba
院士	yvn si
院子	yvn zi
院本	yvn bun
院校	yvn hau
院牧	yvn muk
院線	yvn sin
院落	yvn lok
院試	yvn si
院長	yvn zxj
陣亡	zen moj
陣亡戰士紀念日	zen moj zin si gri nim yed
陣亡者	zen moj zr
陣仗	zen zxj
陣勢	zen sei
陣地	zen dri
陣子	zen zi
陣容	zen yuj
陣營	zen yij
陣痛	zen tuj
陣線	zen sin
陣腳	zen gxk
陣間	zen gan
陣陣	zen zen
陣雨	zen yv
陣風	zen fuj
除不盡	cxi bet zxn
除了	cxi liu
除以	cxi yi
除冰	cxi bij
除去	cxi hxi
除另有約定	cxi lij yeu yxk dij
除名	cxi mij
除咗	cxi zo
除垢劑	cxi geu zei
除塵	cxi cen
除塵機	cxi cen gri
除夕	cxi zik
除外	cxi joi
除子	cxi zi
除惡務盡	cxi ok mou zxn
除掉	cxi diu
除數	cxi sou
除暴	cxi bou
除暴安良	cxi bou on lxj
除根	cxi gen
除此之外	cxi ci zi joi
除沾染	cxi zim yim
除法	cxi fad
除濕器	cxi sep hri
除祟	cxi sxi
除笨有精	cxi ben yeu zrj
除罪	cxi zxi
除臭劑	cxi ceu zei
除舊布新	cxi geu bou sen
除舊更新	cxi geu gej sen
除草	cxi cou
除草劑	cxi cou zei
除號	cxi hou
除衫	cxi sam
除褲隔渣	cxi fu gak za
除過	cxi gwo
除邪	cxi cr
除開	cxi hoi
除霜	cxi sxj
除靈	cxi lij
除非	cxi fri
除鞋	cxi hai
陪伴	pui bun
陪住	pui zv
陪侍	pui si
陪同	pui tuj
陪唱女	pui cxj nxi
陪唱小姐	pui cxj siu zr
陪坐	pui co
陪太子讀書	pui tai zi duk sv
陪奩	pui lim
陪嫁	pui ga
陪嫁妹	pui ga mui
陪客	pui hak
陪客開房	pui hak hoi foj
陪審	pui sem
陪審員	pui sem yvn
陪審團	pui sem tvn
陪床	pui coj
陪月	pui yvd
陪產	pui can
陪練	pui lin
陪罪	pui zxi
陪聊	pui liu
陪葬	pui zoj
陪葬品	pui zoj ben
陪襯	pui cen
陪讀	pui duk
陪送	pui suj
陪都	pui dou
陪酒	pui zeu
陰乾	yem gon
陰公	yem guj
陰冷	yem laj
陰功	yem guj
陰功鬼	yem guj gwei
陰司	yem si
陰司紙	yem si zi
陰唇	yem sxn
陰囊	yem noj
陰天	yem tin
陰山	yem san
陰差陽錯	yem ca yxj co
陰帝	yem dei
陰平	yem pij
陰平聲	yem pij sij
陰影	yem yij
陰徑	yem gij
陰德	yem dek
陰德必有陽報	yem dek bit yeu yxj bou
陰性	yem sij
陰戶	yem wu
陰文	yem men
陰晦	yem fui
陰暗	yem em
陰暗面	yem em min
陰曆	yem lik
陰曹	yem cou
陰曹地府	yem cou dri fu
陰柔	yem yeu
陰核	yem wed
陰桫	yem so
陰森	yem sem
陰極	yem gik
陰極射線	yem gik sr sin
陰極射線管	yem gik sr sin gun
陰毒	yem duk
陰毛	yem mou
陰氣	yem hri
陰沉	yem cem
陰沉沉	yem cem cem
陰涼	yem lxj
陰涼處	yem lxj cv
陰濕	yem sep
陰盛陽衰	yem sij yxj sxi
陰私	yem si
陰穴	yem yvd
陰笑	yem siu
陰精	yem zij
陰聲細氣	yem srj sei hri
陰莖	yem gij
陰莖套	yem gij tou
陰蒂	yem dei
陰虛	yem hxi
陰虛火旺	yem hxi fo woj
陰謀	yem meu
陰謀家	yem meu ga
陰謀詭計	yem meu gwei gei
陰謀論	yem meu lxn
陰謀顛覆政府罪	yem meu din fuk zij fu zxi
陰道	yem dou
陰道口	yem dou heu
陰道棕櫚狀壁	yem dou zuj lxi zoj bik
陰道炎	yem dou yim
陰部	yem bou
陰錯陽差	yem co yxj ca
陰門	yem mun
陰間	yem gan
陰阜	yem feu
陰陰凍	yem yem duj
陰陰嘴笑	yem yem zxi siu
陰陰地	yem yem dri
陰陰天	yem yem tin
陰陰沉沉	yem yem cem cem
陰陰笑	yem yem siu
陰陽	yem yxj
陰陽人	yem yxj yen
陰陽家	yem yxj ga
陰陽怪氣	yem yxj gwai hri
陰險	yem him
陰險毒辣	yem him duk lad
陰離子	yem lri zi
陰離子部位	yem lri zi bou wei
陰雨	yem yv
陰雲	yem wen
陰電	yem din
陰霾	yem mai
陰面	yem min
陰風	yem fuj
陰騭	yem zed
陰騭事	yem zet si
陰鬱	yem wed
陰魂	yem wen
陰魂不散	yem wen bet san
陰鷙	yem zi
陳仁錫	cen yen srk
陳仲琳	cen zuj lem
陳伯達	cen bak dad
陳倉	cen coj
陳倉區	cen coj kxi
陳偉業	cen wei yip
陳元光	cen yvn gwoj
陳光誠	cen gwoj sij
陳克勤	cen hek ken
陳兵	cen bij
陳再道	cen zoi dou
陳冠希	cen gun hri
陳凱歌	cen hoi go
陳列	cen lid
陳列室	cen lit sed
陳列臺	cen lit toi
陳化	cen fa
陳厚	cen heu
陳友	cen yeu
陳可雄	cen ho huj
陳喬恩	cen kiu yen
陳壽	cen seu
陳天華	cen tin wa
陳奏	cen zeu
陳奕迅	cen yik sxn
陳套	cen tou
陳嬌	cen giu
陳子昂	cen zi joj
陳家祠	cen ga ci
陳屍	cen si
陳展鵬	cen zin paj
陳巧文	cen hau men
陳巴爾虎旗	cen ba yi fu kri
陳希同	cen hri tuj
陳年	cen nin
陳德容	cen dek yuj
陳德良	cen dek lxj
陳志全	cen zi cvn
陳忱	cen sem
陳恭尹	cen guj wen
陳情	cen cij
陳惠敏	cen wei men
陳慧嫻	cen wei han
陳慧琳	cen wei} lem
陳摶	cen tvn
陳放	cen foj
陳文媛	cen men wun
陳方安生	cen foj on sej
陳景潤	cen gij yxn
陳曉東	cen hiu duj
陳書	cen sv
陳木勝	cen muk sij
陳村種	cen cvn zuj
陳果	cen gwo
陳橋兵變	cen kiu bij bin
陳毅	cen jei
陳水扁	cen sxi bin
陳沖	cen cuj
陳法拉	cen fat lai
陳港生	cen goj sej
陳炯明	cen gwij mij
陳煒	cen wei
陳獨秀	cen duk seu
陳瑞祺	cen sxi kri
陳百強	cen bak kxj
陳百祥	cen bak cxj
陳皮	cen pri
陳皮咁舊	zen pri gem geu
陳皮梅	zen pri mui
陳省身	cen saj sen
陳秀雯	cen seu men
陳穀子爛芝麻	zen guk zi lan zi ma
陳米	cen mei
陳納德	cen nap dek
陳紹	cen siu
陳綺貞	cen yi zij
陳美	cen mri
陳肇麒	cen siu kri
陳腐	cen fu
陳舊	cen geu
陳茂波	cen meu bo
陳規	cen quei
陳規舊習	cen quei geu zap
陳規陋習	cen quei leu zap
陳設	cen cid
陳訴	cen sou
陳詞	cen ci
陳詞濫調	cen ci lam diu
陳說	cen svd
陳谷子爛芝麻	cen guk zi lan zi ma
陳豪	cen hou
陳貨	cen fo
陳賬	cen zxj
陳跡	cen zik
陳述	cen sxd
陳述句	cen sxt gxi
陳述書	cen sxt sv
陳道明	cen dou mij
陳酒	cen zeu
陳醋	cen cou
陳錦鴻	cen gem huj
陳鍵鋒	cen gin fuj
陳陳相因	cen cen sxj yen
陳雲	cen wen
陳雲林	cen wen lem
陳露	cen lou
陳香梅	cen hxj mui
陴縣	pri yvn
陵園	lij yvn
陵墓	lij mou
陵夷	lij yi
陵寢	lij cem
陵川	lij cvn
陵川縣	lij cvn yvn
陵水	lij sxi
陵水縣	lij sxi yvn
陵水黎族自治縣	lij sxi lei zuk zi zi yvn
陵縣	lij yvn
陶俑	tou yuj
陶傑	tou gid
陶冶	tou yr
陶冶情操	tou yr cij cou
陶君行	tou gwen hej
陶哲軒	tou zit hin
陶喆	tou zid
陶器	tou hri
陶土	tou tou
陶宗儀	tou zuj yi
陶工	tou guj
陶晶瑩	tou zij yij
陶樂	tou lok
陶樂縣	tou lok yvn
陶淵明	tou yvn mij
陶潛	tou cim
陶然	tou yin
陶瓷	tou ci
陶瓷器	tou ci hri
陶甄	tou yen
陶盅	tou zuj
陶硯	tou yin
陶笛	tou drk
陶藝	tou jei
陶醉	tou zxi
陷入	ham yep
陷入牢籠	ham yep lou luj
陷入絕境	ham yep zvt gij
陷坑	ham haj
陷害	ham hoi
陷於	ham yv
陷於癱瘓	ham yv tan wun
陷落	ham lok
陷落帶	ham lok dai
陷阱	ham zij
陸上	luk sxj
陸克文	luk hek men
陸地	luk dri
陸均松	luk gwen cuj
陸坡	luk bo
陸基	luk gri
陸基導彈	luk gri dou dan
陸委會	luk wei wui
陸川	luk cvn
陸川縣	luk cvn yvn
陸徵祥	luk zij cxj
陸探微	luk tam mri
陸架	luk ga
陸棲	luk cei
陸榮廷	luk wij tij
陸機	luk gri
陸河	luk ho
陸河縣	luk ho yvn
陸海空三軍	luk hoi huj sam gwen
陸海空軍	luk hoi huj gwen
陸生	luk sej
陸續	luk zuk
陸羽	luk yv
陸良	luk lxj
陸良縣	luk lxj yvn
陸西星	luk sei sij
陸豐	luk fuj
陸豐市	luk fuj si
陸路	luk lou
陸軍	luk gwen
陸軍上校	luk gwen sxj gau
陸軍中尉	luk gwen zuj wei
陸軍裝	luk gwen zoj
陸遊	luk yeu
陸運	luk wen
陸陸續續	luk luk zuk zuk
陽世	yxj sei
陽世間	yxj sei gan
陽信	yxj sxn
陽信縣	yxj sxn yvn
陽傘	yxj san
陽光	yxj gwoj
陽光房	yxj gwoj foj
陽光明媚	yxj gwoj mij mri
陽光浴	yxj gwoj yuk
陽具	yxj gxi
陽剛	yxj goj
陽原	yxj yvn
陽原縣	yxj yvn yvn
陽城	yxj sij
陽城縣	yxj sij yvn
陽壽	yxj seu
陽奉陰違	yxj fuj yem wei
陽宗	yxj zuj
陽山	yxj san
陽山縣	yxj san yvn
陽平	yxj pij
陽平聲	yxj pij sij
陽性	yxj sij
陽文	yxj men
陽新	yxj sen
陽新縣	yxj sen yvn
陽明	yxj mij
陽明區	yxj mij kxi
陽明山	yxj mij san
陽春	yxj cxn
陽春市	yxj cxn si
陽春白雪	yxj cxn bak svd
陽春麵	yxj cxn min
陽曆	yxj lik
陽曲	yxj kuk
陽曲縣	yxj kuk yvn
陽朔	yxj sok
陽朔縣	yxj sok yvn
陽東	yxj duj
陽東縣	yxj duj yvn
陽桃	yxj tou
陽極	yxj gik
陽江	yxj goj
陽江市	yxj goj si
陽泉	yxj cvn
陽泉市	yxj cvn si
陽澄湖	yxj cij wu
陽炎	yxj yim
陽物	yxj med
陽痿	yxj wei
陽盛	yxj sij
陽臺	yxj toi
陽萎	yxj wei
陽西	yxj sei
陽西縣	yxj sei yvn
陽謀	yxj meu
陽谷	yxj guk
陽谷縣	yxj guk yvn
陽道	yxj dou
陽間	yxj gan
陽關	yxj gwan
陽關大道	yxj gwan dai dou
陽關道	yxj gwan dou
陽離子	yxj lri zi
陽電	yxj din
陽電子	yxj din zi
陽電極	yxj din gik
陽電荷	yxj din ho
陽高	yxj gou
陽高縣	yxj gou yvn
隆乳	luj yv
隆乳手術	luj yv seu sxd
隆冬	luj duj
隆化	luj fa
隆化縣	luj fa yvn
隆回	luj wui
隆回縣	luj wui yvn
隆堯	luj yiu
隆堯縣	luj yiu yvn
隆子	luj zi
隆子縣	luj zi yvn
隆安	luj on
隆安縣	luj on yvn
隆德	luj dek
隆德縣	luj dek yvn
隆情	luj cij
隆情厚誼	luj cij heu yi
隆昌	luj cxj
隆昌縣	luj cxj yvn
隆林各族自治縣	luj lem gok zuk zi zi yvn
隆林縣	luj lem yvn
隆格爾	luj gak yi
隆格爾縣	luj gak yi yvn
隆河	luj ho
隆胸	luj huj
隆起	luj hri
隆重	luj zuj
隆陽	luj yxj
隆陽區	luj yxj kxi
隆隆	luj luj
隆隆聲	luj luj srj
隊伍	dxi j
隊冧	dxi lem
隊列	dxi lid
隊友	dxi yeu
隊員	dxi yvn
隊啤	dxi br
隊尾	dxi mri
隊形	dxi yij
隊旗	dxi kri
隊服	dxi fuk
隊草	dxi cou
隊部	dxi bou
隊長	dxi zxj
隋代	cxi doi
隋唐	cxi toj
隋唐演義	cxi toj yin yi
隋文帝	cxi men dei
隋文帝楊堅	cxi men dei yxj gin
隋書	cxi sv
隋朝	cxi ciu
隋末	cxi mud
隋煬帝	cxi yxj dei
階乘	gai sij
階地	gai drj
階層	gai cej
階梯	gai tei
階梯教室	gai tei gau sed
階梯計價	gai tei gei ga
階段	gai dvn
階段性	gai dvn sij
階磚	gai zvn
階磚仔	gai zvn zei
階級	gai kep
階級式	gai kep sik
階級成分	gai kep sij fen
階級鬥爭	gai kep deu zej
隔三岔五	gak sam ca j
隔三差五	gak sam ca j
隔世	gak sei
隔來	gak lri
隔壁	gak bik
隔壁有耳	gak bik yeu yi
隔夜	gak yr
隔夜仇	gak yr seu
隔夜油炸鬼	gak yr yeu za gwei
隔夜茶	gak yr ca
隔夜飯	gak yr fan
隔天	gak tin
隔山	gak san
隔山買牛	gak san mai jeu
隔岸觀火	gak jon gun fo
隔年皇曆	gak nin woj lik
隔扇	gak sin
隔斷	gak dvn
隔斷板	gak dvn ban
隔日	gak yed
隔油池	gak yeu ci
隔涉	gak sip
隔渣	gak za
隔熱	gak yid
隔熱材料	gak yit coi liu
隔牆有耳	gak cxj yeu yi
隔篱	gak lri
隔籬	gak lri
隔籬鄰舍	gak lri lxn sr
隔籬飯香	gak lri fan hxj
隔絕	gak zvd
隔膜	gak mok
隔行	gak hoj
隔行如隔山	gak hoj yv gak san
隔行掃描	gak hoj sou miu
隔軍事分界線	gak gwen si fen gai sin
隔都	gak dou
隔鄰	gak lxn
隔開	gak hoi
隔間	gak gan
隔閡	gak hed
隔離	gak lri
隔離霜	gak lri sxj
隔靴搔癢	gak hx sou yxj
隔音	gak yem
隕命	wen mij
隕坑	wen haj
隕星	wen sij
隕石	wen srk
隕落	wen lok
隕首	wen seu
隘口	ai heu
隘谷	ai guk
隘路	ai lou
隙縫	quik fuj
際會	zei wui
際遇	zei yv
障眼	zxj jan
障眼法	zxj jan fad
障礙	zxj joi
障礙性貧血	zxj joi sij pen hvd
障礙滑雪	zxj joi wat svd
障礙物	zxj joi med
障蔽	zxj bei
隧洞	sxi duj
隧道	sxi dou
隨之	cxi zi
隨之而後	cxi zi yi heu
隨伴	cxi bun
隨便	cxi bin
隨俗	cxi zuk
隨信	cxi sxn
隨信附上	cxi sxn fu sxj
隨即	cxi zik
隨口	cxi heu
隨口胡謅	cxi heu wu zeu
隨叫隨到	cxi giu cxi dou
隨同	cxi tuj
隨和	cxi wo
隨員	cxi yvn
隨喜	cxi hri
隨地	cxi dri
隨堂測驗	cxi toj cek yim
隨大流	cxi dai leu
隨州	cxi zeu
隨州市	cxi zeu si
隨帶	cxi dai
隨後	cxi heu
隨得	cxi dek
隨從	cxi cuj
隨心	cxi sem
隨心所欲	cxi sem so yuk
隨性	cxi sij
隨意	cxi yi
隨手	cxi seu
隨插即用	cxi cap zik yuj
隨時	cxi si
隨時待命	cxi si doi mij
隨時隨地	cxi si cxi dri
隨機	cxi gri
隨機存取	cxi gri cvn cxi
隨機存取存儲器	cxi gri cvn cxi cvn cv hri
隨機存取記憶體	cxi gri cvn cxi gri yik tei
隨機性	cxi gri sij
隨機應變	cxi gri yij bin
隨機效應	cxi gri hau yij
隨機數	cxi gri sou
隨機時間	cxi gri si gan
隨波	cxi bo
隨波逐流	cxi bo zuk leu
隨波遜流	cxi bo sxn leu
